vehicle_id,cell_chemistry,cycle_number,calendar_age_days,soh_pct,capacity_Ah,nominal_capacity_kWh,internal_resistance_mOhm,eis_impedance_1kHz_Ohm,voltage_OCV_V,dod_pct,c_rate_charge,c_rate_discharge,temperature_C,data_source
V00132,NMC,11,90.0,99.94,74.95,75.0,17.84,0.0171,4.094,76.7,1.24,1.89,34.7,synthetic
V00132,NMC,18,102.0,100.0,75.1,75.0,17.96,0.0173,4.111,74.7,1.31,0.56,24.1,real_calibrated
V00132,NMC,20,106.0,99.46,74.59,75.0,18.29,0.018,4.085,81.2,1.63,0.86,40.9,real_calibrated
V00132,NMC,21,108.0,100.0,75.11,75.0,18.41,0.018,4.103,54.3,2.07,0.8,29.3,real_calibrated
V00132,NMC,24,113.0,99.63,74.72,75.0,18.58,0.0181,4.091,89.5,2.26,2.37,24.3,real_calibrated
V00132,NMC,25,115.0,99.58,74.69,75.0,18.86,0.0195,4.104,70.2,0.45,1.04,28.6,synthetic
V00132,NMC,26,117.0,99.79,74.84,75.0,17.38,0.0166,4.092,83.6,2.59,1.82,21.1,synthetic
V00132,NMC,30,124.0,99.7,74.78,75.0,18.0,0.0189,4.088,93.1,2.94,1.03,24.7,real_calibrated
V00132,NMC,31,126.0,99.52,74.64,75.0,18.83,0.0184,4.092,85.8,2.49,1.32,37.5,real_calibrated
V00132,NMC,32,128.0,99.57,74.68,75.0,18.34,0.0181,4.108,50.9,2.26,1.32,32.0,real_calibrated
V00132,NMC,33,129.0,99.48,74.61,75.0,18.63,0.018,4.099,95.0,1.26,0.59,25.7,real_calibrated
V00132,NMC,37,137.0,99.78,74.83,75.0,19.23,0.0181,4.115,86.3,2.28,2.32,34.8,real_calibrated
V00132,NMC,38,138.0,100.0,75.01,75.0,18.84,0.0193,4.087,52.2,0.63,2.38,43.2,real_calibrated
V00132,NMC,39,140.0,99.64,74.73,75.0,18.26,0.0188,4.082,59.7,0.64,0.61,23.3,synthetic
V00132,NMC,40,142.0,100.0,75.22,75.0,17.77,0.017,4.113,61.4,0.81,1.44,25.0,real_calibrated
V00132,NMC,43,147.0,99.63,74.72,75.0,18.96,0.0194,4.117,33.0,2.23,1.26,34.8,real_calibrated
V00132,NMC,52,164.0,99.31,74.48,75.0,18.2,0.0165,4.092,78.9,2.73,2.25,33.0,real_calibrated
V00132,NMC,59,176.0,99.8,74.85,75.0,18.79,0.0175,4.083,30.7,1.97,1.59,30.8,synthetic
V00132,NMC,62,182.0,100.0,75.11,75.0,18.25,0.0174,4.079,32.5,1.63,2.15,21.8,real_calibrated
V00132,NMC,64,185.0,99.46,74.59,75.0,18.11,0.0177,4.119,74.9,2.86,2.27,28.7,real_calibrated
V00132,NMC,65,187.0,99.88,74.91,75.0,18.98,0.0194,4.108,65.2,1.21,1.15,36.3,real_calibrated
V00132,NMC,66,189.0,99.49,74.62,75.0,17.78,0.0195,4.097,47.2,1.74,1.63,13.0,synthetic
V00132,NMC,67,191.0,99.86,74.89,75.0,17.94,0.0171,4.101,90.1,1.48,1.63,32.9,synthetic
V00132,NMC,83,219.0,99.63,74.72,75.0,18.45,0.0198,4.104,41.8,2.5,1.15,32.8,real_calibrated
V00132,NMC,87,227.0,100.0,75.02,75.0,19.28,0.0219,4.102,86.4,2.11,1.18,11.3,real_calibrated
V00132,NMC,89,230.0,100.0,75.29,75.0,18.83,0.0201,4.115,70.4,1.76,0.87,40.1,real_calibrated
V00132,NMC,92,236.0,99.37,74.53,75.0,18.15,0.0186,4.108,36.8,0.72,1.12,30.6,synthetic
V00132,NMC,97,245.0,98.98,74.23,75.0,18.1,0.0182,4.07,62.0,1.41,2.17,36.9,real_calibrated
V00132,NMC,104,257.0,99.35,74.51,75.0,18.86,0.0192,4.099,92.8,1.89,1.08,41.6,synthetic
V00132,NMC,105,259.0,99.44,74.58,75.0,18.74,0.0188,4.091,52.7,1.57,1.48,33.6,real_calibrated
V00132,NMC,111,270.0,99.09,74.32,75.0,18.59,0.0175,4.098,66.1,2.71,2.31,27.9,real_calibrated
V00132,NMC,113,273.0,99.01,74.26,75.0,19.67,0.0206,4.115,88.6,1.92,2.2,52.9,synthetic
V00132,NMC,114,275.0,98.74,74.06,75.0,18.74,0.0187,4.095,85.2,0.55,1.66,30.8,synthetic
V00132,NMC,118,282.0,99.43,74.57,75.0,18.39,0.0185,4.1,42.1,1.35,1.52,26.7,real_calibrated
V00132,NMC,125,295.0,99.38,74.53,75.0,18.59,0.0151,4.089,89.0,0.6,1.97,20.8,real_calibrated
V00132,NMC,131,306.0,98.72,74.04,75.0,18.86,0.0183,4.107,49.3,1.22,2.19,31.6,synthetic
V00132,NMC,133,309.0,99.46,74.59,75.0,18.38,0.0172,4.114,76.9,1.2,0.82,20.5,synthetic
V00132,NMC,134,311.0,99.45,74.59,75.0,18.52,0.0186,4.086,32.9,2.47,1.88,22.9,real_calibrated
V00132,NMC,136,315.0,99.07,74.3,75.0,18.49,0.018,4.105,74.6,1.82,1.95,21.5,real_calibrated
V00132,NMC,138,318.0,98.66,74.0,75.0,18.12,0.0172,4.103,44.8,1.24,2.04,21.7,synthetic
V00132,NMC,142,326.0,99.69,74.77,75.0,18.44,0.0185,4.101,90.3,2.27,0.9,42.9,real_calibrated
V00132,NMC,147,335.0,99.41,74.56,75.0,17.67,0.0181,4.078,42.3,2.46,1.59,29.1,real_calibrated
V00132,NMC,153,345.0,99.66,74.75,75.0,19.41,0.0191,4.089,72.4,1.62,2.13,28.7,real_calibrated
V00132,NMC,154,347.0,99.22,74.42,75.0,18.99,0.018,4.104,43.6,0.47,0.66,30.7,real_calibrated
V00132,NMC,160,358.0,99.12,74.34,75.0,19.65,0.0195,4.106,41.1,0.89,1.29,29.8,real_calibrated
V00132,NMC,161,360.0,99.18,74.39,75.0,18.07,0.02,4.104,51.3,2.1,2.48,33.1,real_calibrated
V00132,NMC,175,385.0,99.2,74.4,75.0,18.77,0.0192,4.108,85.8,1.33,1.79,29.6,real_calibrated
V00132,NMC,179,392.0,98.57,73.93,75.0,19.13,0.0201,4.086,42.4,2.11,0.65,22.4,real_calibrated
V00132,NMC,180,394.0,99.24,74.43,75.0,18.68,0.0193,4.11,44.7,2.86,0.87,18.2,real_calibrated
V00132,NMC,186,405.0,98.53,73.9,75.0,18.75,0.02,4.102,78.0,2.56,2.25,39.6,synthetic
V00132,NMC,187,407.0,98.84,74.13,75.0,18.98,0.0215,4.1,34.4,0.43,2.16,35.5,real_calibrated
V00132,NMC,188,408.0,99.09,74.32,75.0,19.02,0.0194,4.097,68.9,1.61,0.54,23.4,real_calibrated
V00132,NMC,198,426.0,98.69,74.02,75.0,17.99,0.0182,4.097,34.2,2.18,1.96,27.3,real_calibrated
V00132,NMC,201,432.0,98.63,73.97,75.0,18.71,0.0188,4.105,94.6,1.17,1.14,22.5,real_calibrated
V00132,NMC,206,441.0,98.65,73.99,75.0,17.79,0.0171,4.073,68.1,0.94,1.48,23.0,real_calibrated
V00132,NMC,208,444.0,98.95,74.21,75.0,18.33,0.0199,4.099,37.4,1.89,1.27,41.3,real_calibrated
V00132,NMC,211,450.0,98.79,74.09,75.0,18.2,0.0185,4.08,62.7,0.96,1.33,29.7,synthetic
V00132,NMC,214,455.0,98.81,74.11,75.0,18.6,0.0182,4.092,51.6,2.46,1.93,31.3,real_calibrated
V00132,NMC,217,461.0,98.8,74.1,75.0,19.41,0.0182,4.098,90.0,1.59,1.1,24.6,real_calibrated
V00132,NMC,222,470.0,98.31,73.73,75.0,18.92,0.0176,4.085,94.1,2.89,0.99,14.3,synthetic
V00132,NMC,226,477.0,98.33,73.75,75.0,18.83,0.0179,4.076,32.0,2.63,2.26,26.7,real_calibrated
V00132,NMC,229,482.0,98.78,74.08,75.0,17.71,0.017,4.101,77.3,1.28,1.61,25.8,real_calibrated
V00132,NMC,231,486.0,98.98,74.23,75.0,17.95,0.0181,4.115,61.5,1.87,1.67,33.4,real_calibrated
V00132,NMC,234,491.0,98.43,73.82,75.0,18.44,0.0175,4.089,30.9,0.39,1.63,43.8,real_calibrated
V00132,NMC,246,513.0,98.54,73.91,75.0,18.66,0.018,4.101,57.3,1.38,2.02,29.1,real_calibrated
V00132,NMC,247,515.0,99.01,74.26,75.0,18.42,0.0186,4.126,91.3,1.58,1.79,36.8,real_calibrated
V00132,NMC,249,518.0,98.42,73.81,75.0,19.21,0.0186,4.106,50.7,1.22,0.54,21.2,real_calibrated
V00132,NMC,252,524.0,98.43,73.82,75.0,18.91,0.021,4.09,78.3,2.2,1.93,45.3,real_calibrated
V00132,NMC,257,533.0,98.74,74.06,75.0,18.54,0.0175,4.091,80.8,2.31,1.66,24.7,real_calibrated
V00132,NMC,259,536.0,98.31,73.73,75.0,19.15,0.02,4.111,53.1,1.89,1.99,19.4,real_calibrated
V00132,NMC,262,542.0,98.77,74.08,75.0,19.32,0.0206,4.099,86.8,0.8,1.1,24.4,real_calibrated
V00132,NMC,271,558.0,98.25,73.69,75.0,18.11,0.0201,4.073,70.0,2.38,1.02,11.9,real_calibrated
V00132,NMC,274,563.0,97.97,73.48,75.0,17.89,0.018,4.094,89.4,1.48,0.53,22.2,real_calibrated
V00132,NMC,279,572.0,98.45,73.84,75.0,18.5,0.0181,4.092,39.1,1.51,1.52,26.5,synthetic
V00132,NMC,280,574.0,98.13,73.6,75.0,17.96,0.0182,4.105,61.2,2.58,0.73,38.6,real_calibrated
V00132,NMC,281,576.0,98.91,74.18,75.0,19.01,0.0171,4.107,47.5,0.4,0.65,28.8,synthetic
V00132,NMC,282,578.0,98.45,73.84,75.0,19.78,0.0204,4.097,68.7,0.94,1.76,38.7,real_calibrated
V00132,NMC,285,583.0,98.08,73.56,75.0,19.19,0.0198,4.096,94.5,0.82,0.8,31.5,real_calibrated
V00132,NMC,290,592.0,98.11,73.58,75.0,19.14,0.0191,4.093,85.1,2.32,1.66,7.4,synthetic
V00132,NMC,292,596.0,98.59,73.94,75.0,18.43,0.0179,4.113,35.3,2.94,1.0,23.6,real_calibrated
V00132,NMC,295,601.0,98.12,73.59,75.0,19.4,0.0186,4.095,42.4,0.83,1.25,32.0,real_calibrated
V00132,NMC,302,614.0,97.96,73.47,75.0,18.25,0.0183,4.095,62.3,2.95,1.82,25.5,real_calibrated
V00132,NMC,303,615.0,97.63,73.22,75.0,18.3,0.0173,4.087,36.0,1.42,0.96,38.8,real_calibrated
V00132,NMC,304,617.0,98.16,73.62,75.0,18.67,0.0188,4.108,41.1,2.6,1.66,37.6,synthetic
V00132,NMC,305,619.0,97.94,73.45,75.0,18.7,0.0194,4.084,46.9,2.07,1.83,24.0,real_calibrated
V00132,NMC,316,639.0,98.09,73.57,75.0,18.78,0.0186,4.104,54.4,1.34,2.48,41.4,synthetic
V00132,NMC,319,644.0,98.04,73.53,75.0,19.25,0.0179,4.08,93.6,2.21,1.32,40.1,synthetic
V00132,NMC,320,646.0,98.49,73.87,75.0,18.89,0.0199,4.093,68.7,0.63,1.51,25.7,synthetic
V00132,NMC,321,648.0,98.62,73.97,75.0,18.63,0.0189,4.089,64.0,0.89,0.8,39.4,real_calibrated
V00132,NMC,331,666.0,97.96,73.47,75.0,19.12,0.0183,4.1,78.5,1.81,1.01,23.2,real_calibrated
V00132,NMC,334,671.0,98.2,73.65,75.0,19.09,0.021,4.095,62.4,2.41,0.88,22.8,synthetic
V00132,NMC,346,693.0,98.1,73.58,75.0,18.88,0.0183,4.108,49.2,1.48,0.98,22.7,real_calibrated
V00132,NMC,347,695.0,97.82,73.36,75.0,18.44,0.0187,4.105,93.4,2.72,1.98,33.5,real_calibrated
V00132,NMC,348,696.0,97.88,73.41,75.0,18.25,0.0189,4.089,94.9,2.3,2.23,19.5,real_calibrated
V00132,NMC,359,716.0,97.71,73.28,75.0,18.54,0.0175,4.087,68.6,2.25,0.74,36.1,real_calibrated
V00132,NMC,360,718.0,98.17,73.63,75.0,19.38,0.0199,4.106,47.0,2.96,2.5,26.3,real_calibrated
V00132,NMC,364,725.0,98.2,73.65,75.0,18.13,0.0194,4.104,32.6,1.46,1.38,29.8,synthetic
V00132,NMC,366,729.0,98.03,73.52,75.0,18.71,0.0182,4.082,88.7,2.85,1.6,26.9,synthetic
V00132,NMC,367,731.0,98.44,73.83,75.0,18.11,0.0188,4.094,43.5,0.5,2.13,33.7,real_calibrated
V00132,NMC,369,734.0,97.97,73.48,75.0,18.46,0.0159,4.085,65.0,1.66,1.04,32.1,real_calibrated
V00132,NMC,373,741.0,97.98,73.48,75.0,18.72,0.0203,4.081,39.5,0.35,1.44,31.3,real_calibrated
V00132,NMC,375,745.0,97.62,73.22,75.0,18.68,0.0168,4.076,92.3,1.56,1.35,36.9,real_calibrated
V00132,NMC,378,750.0,97.79,73.34,75.0,18.41,0.0175,4.101,92.4,1.49,1.0,27.7,real_calibrated
V00132,NMC,383,759.0,97.57,73.18,75.0,17.73,0.0183,4.095,59.8,2.27,0.91,33.4,real_calibrated
V00132,NMC,385,763.0,97.23,72.92,75.0,19.03,0.0182,4.085,69.4,2.64,1.58,36.4,real_calibrated
V00132,NMC,390,772.0,97.11,72.83,75.0,18.33,0.021,4.089,76.9,1.84,0.93,13.9,real_calibrated
V00132,NMC,392,776.0,97.76,73.32,75.0,19.22,0.0217,4.101,42.8,1.9,2.42,19.9,real_calibrated
V00132,NMC,394,779.0,97.6,73.2,75.0,18.66,0.0191,4.097,49.2,0.81,1.15,29.7,real_calibrated
V00132,NMC,395,781.0,97.58,73.19,75.0,18.84,0.0199,4.074,33.3,0.79,1.0,22.7,real_calibrated
V00132,NMC,396,783.0,97.89,73.42,75.0,19.28,0.0182,4.075,52.1,2.34,2.02,31.7,real_calibrated
V00132,NMC,399,788.0,97.71,73.28,75.0,19.04,0.019,4.092,38.5,2.52,2.0,35.5,real_calibrated
V00132,NMC,401,792.0,97.58,73.19,75.0,19.64,0.0198,4.111,42.8,2.48,2.46,21.6,real_calibrated
V00132,NMC,407,803.0,97.31,72.98,75.0,18.5,0.0184,4.096,56.2,0.68,2.23,18.7,real_calibrated
V00132,NMC,408,804.0,98.19,73.64,75.0,18.74,0.0165,4.085,77.2,1.96,1.28,24.9,synthetic
V00132,NMC,409,806.0,97.79,73.34,75.0,19.02,0.0198,4.113,88.1,2.21,1.01,13.2,real_calibrated
V00132,NMC,413,813.0,98.05,73.54,75.0,19.29,0.0193,4.098,32.2,0.65,1.77,26.8,real_calibrated
V00132,NMC,415,817.0,97.35,73.01,75.0,18.83,0.0199,4.099,61.3,1.92,1.15,37.8,synthetic
V00132,NMC,417,821.0,97.72,73.29,75.0,18.47,0.0171,4.1,60.2,0.49,2.11,32.0,synthetic
V00132,NMC,419,824.0,97.72,73.29,75.0,17.68,0.0182,4.088,57.9,2.47,0.97,14.3,real_calibrated
V00132,NMC,421,828.0,97.4,73.05,75.0,18.92,0.0182,4.089,89.2,0.73,2.42,26.1,synthetic
V00132,NMC,424,833.0,97.91,73.43,75.0,18.08,0.0188,4.109,45.1,0.95,1.02,29.9,synthetic
V00132,NMC,425,835.0,97.07,72.8,75.0,18.74,0.0175,4.098,35.4,2.11,1.68,24.8,real_calibrated
V00132,NMC,435,853.0,97.1,72.83,75.0,19.17,0.0203,4.091,86.4,0.74,0.92,20.5,synthetic
V00132,NMC,436,855.0,97.57,73.18,75.0,19.19,0.021,4.1,83.6,0.6,1.09,30.5,real_calibrated
V00132,NMC,442,866.0,97.8,73.35,75.0,18.45,0.0188,4.096,82.5,2.91,1.79,18.4,synthetic
V00132,NMC,445,871.0,97.9,73.42,75.0,18.95,0.0195,4.09,85.4,1.28,0.83,32.3,real_calibrated
V00132,NMC,446,873.0,97.26,72.94,75.0,18.83,0.0197,4.109,67.2,0.84,0.65,26.0,real_calibrated
V00132,NMC,447,875.0,97.25,72.94,75.0,18.68,0.019,4.098,52.3,1.67,1.4,30.9,real_calibrated
V00132,NMC,459,896.0,97.86,73.39,75.0,18.45,0.0179,4.091,39.1,2.64,1.61,25.1,real_calibrated
V00132,NMC,461,900.0,97.78,73.33,75.0,18.25,0.0176,4.088,73.6,0.89,1.11,31.1,real_calibrated
V00132,NMC,464,905.0,96.8,72.6,75.0,18.99,0.0198,4.082,44.8,2.13,1.96,25.5,synthetic
V00133,LFP,0,162.0,99.73,59.84,60.0,14.68,0.0136,3.387,45.3,1.25,0.76,26.1,real_calibrated
V00133,LFP,1,164.0,100.0,60.08,60.0,14.36,0.0142,3.387,93.7,1.84,1.01,22.2,synthetic
V00133,LFP,4,169.0,100.0,60.16,60.0,13.52,0.0127,3.397,66.2,0.82,2.3,19.3,real_calibrated
V00133,LFP,9,178.0,99.42,59.65,60.0,14.54,0.0145,3.378,64.7,0.9,1.28,14.3,real_calibrated
V00133,LFP,14,187.0,99.76,59.86,60.0,13.5,0.0134,3.379,65.1,0.48,0.79,20.3,real_calibrated
V00133,LFP,15,189.0,99.97,59.98,60.0,13.76,0.0147,3.367,41.7,1.72,2.24,39.4,real_calibrated
V00133,LFP,19,196.0,99.88,59.93,60.0,14.1,0.0126,3.374,90.1,1.22,2.04,21.3,real_calibrated
V00133,LFP,22,202.0,99.73,59.84,60.0,14.49,0.0139,3.374,63.5,1.64,1.75,40.5,real_calibrated
V00133,LFP,25,207.0,99.48,59.69,60.0,14.64,0.0137,3.383,58.1,2.25,2.36,29.7,real_calibrated
V00133,LFP,26,209.0,99.95,59.97,60.0,13.21,0.0138,3.388,52.8,1.36,1.37,33.2,real_calibrated
V00133,LFP,27,211.0,99.74,59.84,60.0,14.04,0.0135,3.377,66.2,2.54,2.46,13.8,real_calibrated
V00133,LFP,28,212.0,99.89,59.93,60.0,13.82,0.0141,3.381,76.1,0.88,2.29,25.1,synthetic
V00133,LFP,31,218.0,99.82,59.89,60.0,14.31,0.0156,3.383,74.8,0.91,1.68,27.4,synthetic
V00133,LFP,32,220.0,100.0,60.02,60.0,14.68,0.0158,3.39,68.5,1.94,0.81,20.5,real_calibrated
V00133,LFP,33,221.0,99.38,59.63,60.0,14.69,0.0157,3.371,38.0,0.33,2.18,33.4,real_calibrated
V00133,LFP,35,225.0,100.0,60.33,60.0,14.99,0.0131,3.37,48.8,2.06,1.8,29.2,real_calibrated
V00133,LFP,37,229.0,100.0,60.13,60.0,14.43,0.0157,3.39,45.4,2.3,0.59,31.5,synthetic
V00133,LFP,38,230.0,100.0,60.06,60.0,13.2,0.0142,3.386,92.9,2.12,1.85,28.1,real_calibrated
V00133,LFP,40,234.0,99.26,59.56,60.0,14.53,0.0134,3.356,95.0,1.04,1.37,12.2,real_calibrated
V00133,LFP,41,236.0,99.78,59.87,60.0,14.35,0.0125,3.383,69.2,0.61,1.33,29.2,real_calibrated
V00133,LFP,45,243.0,99.6,59.76,60.0,13.8,0.0158,3.389,92.9,2.04,1.92,28.9,real_calibrated
V00133,LFP,47,247.0,99.71,59.83,60.0,14.68,0.0149,3.397,38.7,1.32,1.68,42.2,real_calibrated
V00133,LFP,48,248.0,99.33,59.6,60.0,13.23,0.0109,3.376,56.2,2.26,2.05,41.7,synthetic
V00133,LFP,51,254.0,99.64,59.78,60.0,14.27,0.0136,3.377,71.7,2.96,1.01,37.2,real_calibrated
V00133,LFP,57,265.0,99.54,59.72,60.0,14.6,0.0162,3.387,35.4,2.22,1.31,40.9,real_calibrated
V00133,LFP,58,266.0,99.58,59.75,60.0,14.57,0.0149,3.391,69.0,1.12,1.4,33.1,real_calibrated
V00133,LFP,60,270.0,99.28,59.57,60.0,15.17,0.0136,3.389,33.2,2.91,2.47,19.0,real_calibrated
V00133,LFP,61,272.0,99.2,59.52,60.0,14.29,0.0132,3.365,72.7,2.68,1.68,31.2,real_calibrated
V00133,LFP,63,275.0,99.5,59.7,60.0,14.16,0.013,3.385,36.8,0.64,0.67,19.3,synthetic
V00133,LFP,64,277.0,99.54,59.72,60.0,13.87,0.0123,3.375,91.0,2.24,1.24,26.1,real_calibrated
V00133,LFP,65,279.0,99.56,59.74,60.0,13.35,0.0132,3.391,54.8,0.93,1.88,40.3,real_calibrated
V00133,LFP,66,281.0,99.12,59.47,60.0,14.64,0.0139,3.382,39.5,0.43,2.32,34.0,real_calibrated
V00133,LFP,69,286.0,98.9,59.34,60.0,15.07,0.0147,3.374,63.9,1.22,1.43,15.9,real_calibrated
V00133,LFP,70,288.0,99.06,59.44,60.0,13.79,0.0141,3.4,84.2,2.9,1.86,29.2,synthetic
V00133,LFP,72,292.0,99.02,59.41,60.0,14.29,0.0154,3.384,38.3,2.28,0.98,36.5,real_calibrated
V00133,LFP,73,293.0,99.14,59.48,60.0,13.83,0.0142,3.368,50.9,2.12,1.65,32.0,real_calibrated
V00133,LFP,78,302.0,99.62,59.77,60.0,14.17,0.0147,3.381,94.1,1.8,0.91,24.9,real_calibrated
V00133,LFP,79,304.0,99.17,59.5,60.0,13.77,0.0125,3.389,82.1,2.95,2.08,30.5,synthetic
V00133,LFP,80,306.0,99.49,59.69,60.0,14.64,0.0155,3.376,70.8,2.74,1.71,33.7,real_calibrated
V00133,LFP,81,308.0,99.32,59.59,60.0,13.97,0.0126,3.379,63.7,0.51,1.94,41.8,synthetic
V00133,LFP,82,310.0,98.61,59.17,60.0,14.91,0.0134,3.373,52.0,1.89,1.07,18.9,synthetic
V00133,LFP,83,311.0,98.96,59.38,60.0,14.57,0.0161,3.382,74.2,0.38,1.51,20.6,synthetic
V00133,LFP,88,320.0,99.25,59.55,60.0,15.13,0.0151,3.39,58.9,0.79,1.37,34.5,synthetic
V00133,LFP,89,322.0,99.02,59.41,60.0,14.61,0.015,3.382,34.8,1.58,1.32,36.4,real_calibrated
V00133,LFP,91,326.0,99.29,59.57,60.0,13.65,0.0128,3.401,69.0,2.73,0.83,13.6,synthetic
V00133,LFP,94,331.0,99.49,59.69,60.0,14.66,0.0156,3.38,71.7,2.33,1.06,23.2,real_calibrated
V00133,LFP,95,333.0,99.32,59.59,60.0,13.94,0.0132,3.361,68.6,0.58,2.0,40.1,real_calibrated
V00133,LFP,97,337.0,99.47,59.68,60.0,14.83,0.0142,3.372,79.0,2.8,1.89,47.2,synthetic
V00133,LFP,100,342.0,98.96,59.38,60.0,15.03,0.0146,3.391,80.3,2.75,0.95,38.4,real_calibrated
V00133,LFP,103,347.0,99.07,59.44,60.0,14.6,0.0148,3.382,44.2,0.43,1.33,24.8,real_calibrated
V00133,LFP,107,355.0,99.28,59.57,60.0,14.06,0.0156,3.383,52.3,1.66,2.14,21.9,real_calibrated
V00133,LFP,110,360.0,98.94,59.36,60.0,13.27,0.0139,3.364,41.0,1.84,0.94,22.0,real_calibrated
V00133,LFP,111,362.0,98.67,59.2,60.0,14.61,0.0152,3.379,35.4,1.93,1.14,39.5,synthetic
V00133,LFP,113,365.0,98.97,59.38,60.0,13.33,0.0114,3.386,68.9,2.33,1.94,29.5,real_calibrated
V00133,LFP,115,369.0,98.88,59.33,60.0,13.57,0.0129,3.39,34.8,1.64,2.26,16.6,synthetic
V00133,LFP,116,371.0,98.02,58.81,60.0,13.68,0.0134,3.361,55.2,2.94,2.03,31.3,synthetic
V00133,LFP,119,376.0,99.35,59.61,60.0,14.76,0.0149,3.379,39.8,0.79,0.72,37.7,real_calibrated
V00133,LFP,124,385.0,98.95,59.37,60.0,15.18,0.0167,3.377,78.8,2.98,2.4,32.6,real_calibrated
V00133,LFP,127,391.0,98.65,59.19,60.0,13.71,0.0132,3.377,71.2,0.5,1.28,23.6,real_calibrated
V00133,LFP,128,392.0,98.36,59.02,60.0,14.85,0.0138,3.378,82.5,2.81,1.78,36.8,synthetic
V00133,LFP,129,394.0,99.03,59.42,60.0,14.16,0.0151,3.377,72.6,2.39,0.81,30.7,real_calibrated
V00133,LFP,132,400.0,98.36,59.02,60.0,14.21,0.014,3.38,82.4,2.17,1.17,30.6,synthetic
V00133,LFP,133,401.0,98.75,59.25,60.0,13.85,0.0133,3.375,80.4,2.47,1.86,25.2,synthetic
V00133,LFP,134,403.0,98.39,59.03,60.0,14.45,0.0152,3.366,70.7,1.97,0.85,25.5,synthetic
V00133,LFP,135,405.0,99.01,59.41,60.0,14.15,0.0155,3.379,65.2,1.26,0.78,42.2,real_calibrated
V00133,LFP,136,407.0,98.8,59.28,60.0,14.79,0.0161,3.389,45.8,1.45,0.94,36.3,synthetic
V00133,LFP,142,418.0,98.5,59.1,60.0,14.08,0.0159,3.362,67.6,1.45,0.98,31.0,real_calibrated
V00133,LFP,143,419.0,98.99,59.39,60.0,14.12,0.0152,3.386,55.6,0.36,1.93,31.9,synthetic
V00133,LFP,145,423.0,98.52,59.11,60.0,14.07,0.0139,3.376,71.7,0.92,2.3,31.9,real_calibrated
V00133,LFP,146,425.0,98.61,59.17,60.0,13.92,0.0146,3.355,92.3,1.16,1.72,26.8,synthetic
V00133,LFP,149,430.0,98.94,59.36,60.0,13.98,0.0143,3.36,35.1,0.69,0.75,39.7,synthetic
V00133,LFP,150,432.0,98.52,59.11,60.0,13.82,0.0132,3.398,74.8,0.53,2.13,20.1,real_calibrated
V00133,LFP,152,436.0,98.27,58.96,60.0,14.64,0.0131,3.395,66.8,1.98,2.32,25.1,real_calibrated
V00133,LFP,153,437.0,98.46,59.08,60.0,14.55,0.0135,3.371,71.3,2.85,0.77,44.0,synthetic
V00133,LFP,154,439.0,98.58,59.15,60.0,14.45,0.0158,3.373,78.9,2.39,2.27,11.2,synthetic
V00133,LFP,155,441.0,98.84,59.3,60.0,14.19,0.0142,3.379,75.7,1.65,0.74,20.5,real_calibrated
V00133,LFP,156,443.0,98.48,59.09,60.0,14.77,0.0166,3.384,67.4,1.55,0.53,35.9,real_calibrated
V00133,LFP,157,445.0,98.57,59.14,60.0,14.04,0.0141,3.372,69.0,0.81,1.2,33.7,real_calibrated
V00133,LFP,159,448.0,98.29,58.97,60.0,13.47,0.0131,3.379,57.2,2.16,0.85,27.0,real_calibrated
V00133,LFP,163,455.0,98.3,58.98,60.0,14.02,0.0133,3.381,86.0,2.01,1.5,40.2,real_calibrated
V00133,LFP,166,461.0,99.02,59.41,60.0,14.56,0.0143,3.368,65.0,2.9,2.43,32.3,synthetic
V00133,LFP,169,466.0,98.3,58.98,60.0,14.11,0.0136,3.378,85.2,0.91,2.11,17.0,real_calibrated
V00133,LFP,171,470.0,98.55,59.13,60.0,14.64,0.0135,3.391,74.4,2.26,0.64,42.8,real_calibrated
V00133,LFP,174,475.0,97.98,58.79,60.0,14.19,0.0144,3.371,39.8,2.17,0.89,28.5,real_calibrated
V00133,LFP,175,477.0,98.32,58.99,60.0,14.55,0.014,3.376,45.1,0.81,0.95,30.5,real_calibrated
V00133,LFP,176,479.0,98.67,59.2,60.0,14.23,0.0142,3.378,84.8,0.76,1.29,28.3,real_calibrated
V00133,LFP,178,482.0,97.87,58.72,60.0,14.42,0.0156,3.381,62.0,2.19,2.3,30.2,real_calibrated
V00133,LFP,179,484.0,98.67,59.2,60.0,14.47,0.0148,3.372,45.9,2.37,1.06,31.0,real_calibrated
V00133,LFP,182,490.0,97.76,58.66,60.0,14.64,0.0167,3.37,41.4,0.84,1.73,26.4,real_calibrated
V00133,LFP,185,495.0,98.28,58.97,60.0,15.18,0.0148,3.382,43.7,2.67,1.4,31.8,synthetic
V00133,LFP,187,499.0,98.47,59.08,60.0,15.36,0.0164,3.374,68.2,0.71,0.6,25.6,synthetic
V00133,LFP,189,502.0,98.01,58.81,60.0,13.87,0.0143,3.373,55.4,2.69,0.6,35.8,real_calibrated
V00133,LFP,190,504.0,98.36,59.02,60.0,14.71,0.0139,3.368,94.3,2.52,0.98,19.6,real_calibrated
V00133,LFP,192,508.0,98.41,59.05,60.0,14.39,0.014,3.37,42.3,1.74,2.22,24.2,synthetic
V00133,LFP,194,511.0,97.96,58.78,60.0,15.05,0.0164,3.371,69.2,1.19,0.98,35.6,real_calibrated
